1,1.038734588,0.95985189,0.665874287
1,0.93315814,0.754633913,0.927786608
1,0.830662287,0.604982167,1.054254598
1,1.163433561,0.741266182,1.049128155
1,1.128053047,0.635008414,1.052020424
1,1.041103585,0.7213419,0.913272221
1,0.943897675,0.611613279,1.356386227
1,0.935993841,0.772943789,1.291877088
1,1.150430976,0.829437104,1.206635224
1,1.16746894,0.909494894,1.297345378
1,0.92062798,0.770215053,0.832270148
1,0.846842374,1.012905584,1.241782926
1,0.816666604,0.86885898,0.853670842
1,0.951431273,1.092924724,1.000750307
1,0.835786955,1.025803221,1.210761788
1,0.849189073,1.175730901,1.31167027
1,0.998491299,0.63393561,1.397618667
1,1.172657683,0.945316954,1.171503588
1,0.930157409,0.67536554,0.705794876
1,0.863886814,0.681001149,1.373198819
1,1.005959527,0.883583333,1.287096865
1,1.034395589,1.16181513,0.664673301
1,0.948762126,0.985210991,1.268586243
1,0.979082221,1.083993559,1.113874533
1,1.098689437,0.798676043,1.319104771
1,1.117081281,1.138277474,0.64057445
1,1.077198464,1.140482841,0.925187487
1,0.921077027,1.018289676,0.701781659
1,0.947013042,1.078931384,0.632937722
1,0.853490467,0.866872718,0.671454048
1,1.090109256,0.743684628,0.773345256
1,0.904839166,0.771503349,1.023493936
1,1.149948054,1.075135696,1.379211615
1,1.115579033,0.933381481,1.399414505
1,1.059362443,0.685612243,0.968812518
1,1.003272921,0.799871862,0.961004582
1,0.902864315,1.101656992,0.88071677
1,0.866704007,1.095513999,0.92562895
1,0.918057147,0.801488167,1.253113225
1,0.812705307,1.158860067,0.811359224
1,0.902332131,0.702307594,0.860880575
1,1.192654246,0.964662199,0.810368715
1,0.822020214,0.826595184,1.073604835
1,0.867994285,0.749061464,0.856900581
1,1.182089753,0.997092195,0.807366878
1,1.160161099,1.03022782,1.386616056
1,1.026942561,1.010123452,0.998608545
1,1.080888774,0.732541693,1.361960528
1,1.089979038,1.001902101,1.303681347
1,1.012652547,1.006148735,0.845898061
1,0.970104714,0.831611538,0.735960004
1,0.860554216,0.952792157,1.27912891
1,1.192067908,1.08748439,0.92853462
1,1.061760577,0.816131221,1.09719178
1,1.160710348,0.981087511,0.823044869
1,0.944476528,1.125142767,1.063304403
1,1.111849643,0.856208037,0.831086116
1,1.067058402,1.144280888,0.747118294
1,1.118629197,1.187084425,1.069722819
1,1.01695612,0.717185028,0.6668787
1,1.103078483,0.617476328,1.389541102
1,0.880669962,0.757767854,0.992368022
1,0.966884963,0.691064874,1.257866169
1,0.995698439,0.953446042,0.805405391
1,1.168546751,1.062153913,0.712626666
1,0.839524134,0.839255235,0.768964094
1,0.809786473,1.007907719,0.930892432
1,1.079721708,0.859665454,0.68345815
1,1.164591039,1.078592584,1.371316406
1,0.830372493,0.977973518,0.970801888
1,0.963301228,0.842633418,0.643357575
1,0.800219739,0.784916996,0.659061455
1,0.898270885,0.804070545,1.315568956
1,0.953247358,1.107370207,0.607429285
1,0.88324354,0.693688528,1.05666666
1,1.086556772,0.717997273,0.736341762
1,1.00541583,0.955343438,0.988940872
1,1.047034221,0.979579656,0.679044712
1,1.116692791,1.027342841,0.917076589
1,1.030955608,0.638853432,1.369058434
1,1.023692063,0.672339276,0.731596183
1,0.859108134,0.7281614,1.038006241
1,1.078651391,1.071757139,0.614062319
1,0.866109957,1.049446166,1.039669602
1,1.122704812,1.185014691,0.745999276
1,1.187196282,0.67805255,1.288657757
1,0.922806479,0.796705441,0.891042479
1,0.813398852,0.794350635,0.808803629
1,1.144235974,0.612024372,1.0619723
1,1.101747406,0.907500773,0.632223626
1,1.05463644,0.629740871,0.728848687
1,1.174563613,0.825069742,0.954364987
1,1.008066388,0.943398019,1.014068519
1,0.985638306,0.875644647,0.765498519
1,1.018225774,0.880342175,0.738383392
1,0.804102483,0.882158705,1.381330373
1,1.181546227,0.994836771,1.267204282
1,0.994386415,1.012432205,0.800668998
1,0.865287663,1.150669211,0.609739777
