1,0.938145729,1.085658313,1.039063373
1,1.171881192,0.903350871,1.021017081
1,1.196750924,1.058607858,1.096294322
1,0.904453376,1.139465879,0.752914654
1,0.911059632,1.124876139,0.712338958
1,1.174572598,0.777998116,1.215974155
1,1.076260814,0.683263408,1.22176628
1,0.930402985,1.110604692,0.955976687
1,1.022381799,0.715899598,1.311282946
1,0.853972933,0.974250789,1.241561962
1,1.113692046,0.755079228,1.002443656
1,0.858112902,0.662591844,1.141218913
1,1.025926219,0.832844635,0.93187684
1,1.078854103,1.115050431,1.123588587
1,0.957992792,0.958609048,1.240623822
1,1.014408374,0.688311273,0.868692354
1,1.177177564,0.946709113,1.008588634
1,1.154190581,0.854271064,1.267850007
1,1.023494262,0.733793552,1.277398046
1,0.879729655,0.85359297,1.030389844
1,0.932633547,0.613093045,0.653710831
1,1.059622505,0.725593461,1.384561958
1,0.90994713,0.903066084,0.945770794
1,1.187354826,0.856229517,0.620414255
1,1.007640112,0.618620532,0.999706318
1,0.81450025,0.845460502,0.726508605
1,1.16717557,0.878379246,1.047683023
1,1.182348167,0.949324103,0.951866053
1,0.818111438,1.067494314,0.825504215
1,0.865430909,1.108985051,0.797574857
1,1.191414894,0.793641007,1.195144526
1,0.920857884,0.80695445,0.651181666
1,0.859350483,1.017264468,0.872750065
1,0.813435085,1.041094831,0.919757676
1,1.074620497,0.992643668,0.777446469
1,0.98055431,0.865699268,0.986645102
1,0.989278196,1.022269606,0.673754502
1,1.114739033,1.080323457,0.89244172
1,0.883765062,1.083272701,0.726983118
1,0.91944046,0.873487174,1.094757064
1,1.062306209,0.889322156,1.120647438
1,0.940519052,1.046434292,0.841778716
1,0.953035879,1.140046429,1.331029269
1,0.975002381,0.642354982,0.810767527
1,0.888663233,1.178421588,1.328068571
1,0.816619138,0.931726592,1.236568209
1,0.99658924,0.612068536,1.35911805
1,0.804633905,1.125336776,0.893891149
1,1.172032476,1.149191525,1.066299418
1,0.976272245,0.995798697,1.064521411
1,0.837388852,1.142869611,1.275170446
1,0.943973914,1.121627236,0.635003022
1,0.897766571,1.000983587,1.20840126
1,1.069348051,0.690878439,1.255978858
1,0.86022362,0.820302558,1.137369132
1,0.805345714,0.951914382,1.307510257
1,1.052428534,0.705400602,1.085298806
1,1.018239968,0.792575402,0.973057543
1,1.00813976,1.016447725,0.805165256
1,1.068025755,1.099025237,1.264470321
1,1.075219194,1.029302715,1.190818814
1,1.14565667,0.889054574,0.926125369
