0.916781619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4119779,1.041155704,1.4119779,1.041155704,1.4119779,1.041155704,1.4119779,1.041155704,1,1,,,,,,,,,,
0.93175288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.498921992,1.109102929,1.498921992,1.109102929,1.498921992,1.109102929,1.498921992,1.109102929,1,1,,,,,,,,,,
0.977111762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.892738849,1.02395177,0.892738849,1.02395177,0.892738849,1.02395177,0.892738849,1.02395177,1,1,,,,,,,,,,
0.963590108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.036288689,1.144707279,1.036288689,1.144707279,1.036288689,1.144707279,1.036288689,1.144707279,1,1,,,,,,,,,,
0.930944406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.369023436,1.000930469,1.369023436,1.000930469,1.369023436,1.000930469,1.369023436,1.000930469,1,1,,,,,,,,,,
0.986208247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.007396579,1.10579205,1.007396579,1.10579205,1.007396579,1.10579205,1.007396579,1.10579205,1,1,,,,,,,,,,
1.014703203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.794950268,1.185764618,0.794950268,1.185764618,0.794950268,1.185764618,0.794950268,1.185764618,1,1,,,,,,,,,,
0.906158621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862027968,1.135141671,0.862027968,1.135141671,0.862027968,1.135141671,0.862027968,1.135141671,1,1,,,,,,,,,,
1.092606771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.387870408,1.122403895,1.387870408,1.122403895,1.387870408,1.122403895,1.387870408,1.122403895,1,1,,,,,,,,,,
1.071025563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.358145631,1.164334486,1.358145631,1.164334486,1.358145631,1.164334486,1.358145631,1.164334486,1,1,,,,,,,,,,
0.952141541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.022455108,1.159047187,1.022455108,1.159047187,1.022455108,1.159047187,1.022455108,1.159047187,1,1,,,,,,,,,,
0.946053966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.136749939,1.157303371,1.136749939,1.157303371,1.136749939,1.157303371,1.136749939,1.157303371,1,1,,,,,,,,,,
0.966238842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.061455554,1.121450051,1.061455554,1.121450051,1.061455554,1.121450051,1.061455554,1.121450051,1,1,,,,,,,,,,
1.060967392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.33212713,1.081546254,1.33212713,1.081546254,1.33212713,1.081546254,1.33212713,1.081546254,1,1,,,,,,,,,,
0.983768376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.853639946,1.153041585,0.853639946,1.153041585,0.853639946,1.153041585,0.853639946,1.153041585,1,1,,,,,,,,,,
0.981504188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.974244502,1.158912921,0.974244502,1.158912921,0.974244502,1.158912921,0.974244502,1.158912921,1,1,,,,,,,,,,
0.948338125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.325318939,1.194521078,1.325318939,1.194521078,1.325318939,1.194521078,1.325318939,1.194521078,1,1,,,,,,,,,,
1.018932713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.316106238,1.17364825,1.316106238,1.17364825,1.316106238,1.17364825,1.316106238,1.17364825,1,1,,,,,,,,,,
0.933218721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.752065207,1.083516186,0.752065207,1.083516186,0.752065207,1.083516186,0.752065207,1.083516186,1,1,,,,,,,,,,
0.936002243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.435308455,1.081839043,1.435308455,1.081839043,1.435308455,1.081839043,1.435308455,1.081839043,1,1,,,,,,,,,,
1.063271745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.068594793,1.036099727,1.068594793,1.036099727,1.068594793,1.036099727,1.068594793,1.036099727,1,1,,,,,,,,,,
1.039245998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.750727984,1.073365651,0.750727984,1.073365651,0.750727984,1.073365651,0.750727984,1.073365651,1,1,,,,,,,,,,
